id,comment_id,parent_comment_id,user_id,parent_user_id,parent_content,content,support,parody
1696,243404540768,243298508304,315832312,315832312.0,动不动就江西女江西女，你们接触过吗？或者你们真正谈过吗？谈过好的吗？物以类聚，人以群分，自己三观不行找的就是跟自己三观类似的。靠着网上的几个负面案例形成刻板印象，一杆子打翻一船人，小学生都不这么干了，真够无知愚蠢的。,那你这种刻板印象我可不可以理解为四川男都是gay,0,0
754,243541760880,243348907840,27610107,1412876515.0,"一个普通家庭的年轻男士，收入5000多也算可以了吧。
如果愿意一上来就给女方接近30万，而且以后所有钱上交，只保留一点零花钱，女方挣得还不如自己多。
女方还未必能提供情绪价值和家务。
我就想问了，这个S13，就那么缺女人吗
？留着30万，每月5000多，零花钱，就真的比每天有个女人一起睡guo'de觉更差吗？","主要是我们社会本质男性‘解放’比女性‘解放’要差的多，现在倒反天罡和反智就多了。[吃瓜]
一个男的被束缚二三十年，饿极了，一个玩累了找个老实人，后者不把前者玩死才是不符合常理推导。[doge]",0,0
499,243343185024,243187057825,330252042,21291282.0,30左右会衰老很快，34岁断崖衰老 好好珍惜这两年 或者攒钱做医美,确实，再漂亮的女人，35都会老得很明显,0,0
12,244008415873,244001952129,340982179,85725969.0,因为小敏是提供有偿咨询服务的,这钱最后不还得她祸害的老公一家人出？造孽啊,0,0
397,243258811696,243257456832,57897703,3688939.0,主要是人生观被暴击了。生活无忧，能给我个10万，都不知道能提升多少生活品质了。她们家的欲望跟无底洞一样。,兄弟，你多大岁数啊,0,0
285,244168927073,243252965233,107333561,487545458.0,那问题来了，对男生的爱兑现出来有多少？[doge_金箍],变负数啊，越爱越小丑[给心心],2,0
1067,243476198432,0,779820,,,这男生税前50个，大兄弟，为何要找这样的女朋友？恋爱闹吗？[doge],0,0
1192,244728619360,0,6514314,,,姐妹，你做得很对，我觉得得学习你，你能教教我吗，怎么保持逼逼紧致，最好发张照片给我看下，拜托了！[嘟嘟],2,1
691,243267605073,243266169889,105242356,441979182.0,是个人都放不下的  能做到无欲无求的能有多少  接受自己一无所有 接受被对方拿捏 背叛等等  如果能若无其事的接受和放下  可能不是人了  是神了,那就让她自己想吧，反正每个人有每个人的想法，你我都改变不了。,0,0
1449,243360958224,0,390458228,,,这300万的房子大概写的男朋友父母的名字吧[吃瓜],0,0
1662,243702002464,0,399909448,,,现在真的是什么女人都妄想有一个白出力的老公，经济不独立，何谈尊严,0,0
690,243266169889,243260915345,441979182,105242356.0,越是想法越多的，或者对婚姻期待很高的，基本很难走近婚姻，因为她们的假设条件太多了。,是个人都放不下的  能做到无欲无求的能有多少  接受自己一无所有 接受被对方拿捏 背叛等等  如果能若无其事的接受和放下  可能不是人了  是神了,0,0
852,243357872224,243354779296,385473117,330252042.0,你真的税前百万么？我有点怀疑啊，年薪百万找个年轻5岁的妹子倒追还不容易？,深圳这地方年薪百万只是普通中产，年轻5岁的妹子倒追你真是想多了。,0,0
160,244701770912,243110815681,30597628,10413265.0,听到江西我就[滑稽],哈哈哈，我有个江西的同事，他跟我说，他小时候就和家里人说，他不想娶江西的姑娘，现在他老婆真的不是江西的哈哈哈,0,0
896,243244435280,0,417520333,,,听到一半我已经豁然开朗了,0,0
1403,243691042672,0,25920911,,,buff拉满了，我只能说条件高不是你的错，不愿意给你是这个男的错，再找吧，不要降低标准,0,0
258,243262547441,243126355089,281112369,3111871.0,诺手血怒也就五层，闺蜜对比+弟弟+江西+28+低薪管钱要态度+n=qweqar光速血怒诺克萨斯断头台直接劈[笑哭],就这一句话能写个史诗级宫廷剧[doge],0,0
336,243408071840,243259490401,96498407,1141162898.0,普通人基本都做不到，太难了，即使是年薪50万，扣完税、扣完五险一金，估计也就40万左右了，这么高的工资水平、俩个人生活开销，连吃带喝，保守一年10万不过分吧。一年赞30个，都得赞十年[阴险]，人家这个哥们儿直接全款，无敌了卧槽,父母有钱，而且有公积金，还有广西广东很多人很抠搜但是买房啥的不喜欢还贷款，有钱都是直接全款。我是娘家广西人。,0,0
1666,244292432368,0,442831137,,,男的不是人吗？,0,0
1040,243248325361,243359505248,409549791,677512824.0,本科生，双非一本，男，净身高173，体重150斤，福州市区两套小面积房产（都是80平方左右），父母都是医生，自己家开诊所的，父母年收入应该加起来有30w左右，这个条件怎么样呀[脸红][脸红]我今年考研没考上，在家二战[大哭][大哭]01年的，从小到大都没交过女朋友，身边好多同学都有女朋友了，真的好焦虑[脸红][脸红],你这个家庭 父母 帮你 买个房子 车子  结个婚还是简单的 ，关键是你自己 别摆烂 好好考研 or 工作,0,0
516,243241004961,243115538033,265996667,234458675.0,八十  王子，后面养老了,全忘完了是吧,0,0
1016,243336067856,0,22119507,,,没结婚就想分财产的下场只会越来越惨[喜极而泣][喜极而泣],0,0
769,243215677393,243128458241,49598783,372818179.0,38.8拿得出来，但是我情愿当成买老婆，付了钱就永远别和家里联系,想多了，到时候  反咬你一口 说你不懂礼数  嫁给你不是卖给你了，巴拉巴拉 能数落你一辈子,0,0
1551,243496009473,0,36636972,,,"往恶的角度盲猜一手嗷，三种情况
1.人家图的是我这个人，万一我年纪大不好看或者以外毁容了，他看不上我了，我没有保障了咋办
2.万一我年纪上去了依然还好看，但是他满足不了我，我要找了个小白脸。结果事情败露了，我没有保障了咋办
3.万一我们两啥问题都没，结果他非工伤英年早逝了我也年纪上去找不来二婚了，我没有保障了咋办
总结：我要一笔他给的，从今往后他从我生命中完全消失，我依然可以保持现在这种生活不下去的钱，作为保障",2,0
762,243404682352,243334101648,353062222,192133623.0,可拉倒吧，还这个女的不坏，彩礼28.8是她闺蜜摁着她的头要的？还有，国企就别说体制内了[辣眼睛],你是有什么扭曲的心里？自己家乡的民俗，没听到人家一开始说拿自己收入垫进去？然后因为闺蜜的说辞动摇了？非得往恶去揣测？最后能被小敏说通还不是因为有那股善！懂我为什么说体制内么？因为不是体制3000块的中国黄金也叫国企 你在叫什么东西？,1,0
1247,243416578385,0,327506776,,,逆天老妹,0,0
1204,244352392369,0,53097095,,,分，必须分！具体的忘了，反正最后成仙了！,0,0
1714,243298508304,0,315832312,,,动不动就江西女江西女，你们接触过吗？或者你们真正谈过吗？谈过好的吗？物以类聚，人以群分，自己三观不行找的就是跟自己三观类似的。靠着网上的几个负面案例形成刻板印象，一杆子打翻一船人，小学生都不这么干了，真够无知愚蠢的。,0,0
1759,243240096736,0,1559789916,,,前排,0,0
522,243292552016,243248842608,22361222,421706916.0,"我们家现在我都给我女朋友管钱，毕竟两家都认识，而且我们谈了五六年，和她谈恋爱之前我一分钱都存不下来（学生时期每个月3000基本上全用光）。
我是个花钱相当大手大脚的人。。。基本上有多少用多少，她比较节省，平时出去玩都是她嫌消费太高然后不愿意。
这种情况我觉得我就乐意把钱给她，除非是投资，不然我也不想过问，生活上的开销管起来太麻烦了。",邀请我干嘛？这人以后离婚没钱付律师费的。（JPG,2,0
23,243429919872,243404847600,18873823,404988634.0,把要钱说成底线，你怎么不去抢银行？,你看不出他是友军吗,0,0
357,243166739969,243129781953,105242356,35543755.0,我一朋友，结婚花了大几十，金器钱就给了十多万，两个人到海南全消费掉了，我听到的时候都惊了，更逆天的是婚后女的直接不工作了，男的不仅工资上交，还不能出去有社交，还会被翻手机[辣眼睛],迟早得离，,2,0
1555,243528796384,0,435406829,,,有什么圈子就有什么人。看女生对方姐妹就知道了女生啥人,0,0
341,243115913105,243110861553,34804677,17546851.0,[tv_发怒]江西女由我们江西男守护,说的好，支持江西男守护江西女[打call],2,1
432,243346606960,243241366496,3980447,388190832.0,"有个成语叫杀鸡取卵，童话故事里也有杀掉下金蛋的鹅，就为了一次多取两个金蛋。
听故事的时候，都觉得故事里的人蠢，实际上在现实中这种人比比皆是，短视是最大的原因，看不见长远利益，只想着一次性买卖。
那姑娘就是，结婚就是奔着离婚去的，想的就是我结这一次婚，能把自己卖多少钱，那钱一次性全装自己口袋里才舒心。
你让她长久的过日子等待收获，咦，那不行，不结结实实攥手里的就等于没有。",你这例子不太对，鸡是自己的财产杀了就没有了。男人不一样，那属于空手套白狼，这个男人没了再找一个（除非下一个差不多条件的不好找了）。,0,0
474,244532462096,243141644641,19602706,606292065.0,这位女士，你这是谈的是生意，不是谈感情啊。,甚至up全程的核心观点也是早结婚可以早薅男方羊毛，早点把男方收入做实成共同财产……口口声声说什么平权独立，结果也不过是打扮精致的乞丐而已。,2,0
218,243156708161,243136225857,352348465,204985773.0,所以从小广东父母就不建议孩子和外省结婚，当然广西海南老表除外,为啥除外呀？,0,0
912,244494814704,0,4499903,,,"你没有CPA, CFA 或任何金融从业资格证我为什么要把我的钱交给你打理？？？",2,0
1228,244397807680,0,457234916,,,把大的小鸟抓住，把小的鸟放掉,0,0
1443,244063705376,0,322932411,,,分了吧，让我谈,0,0
1012,243274950689,0,860973,,,还有弟弟哈哈哈哈哈觉了,0,0
1769,243115805217,243114038145,100811268,361697594.0,为啥现在全网都年薪四五十万啊,知乎上面基础都是年薪百万，我只能这个年薪50万还得练练,0,0
94,244777168513,243124150865,280737698,183939472.0,姐妹，这种男人一定不能交往，我有个同学的姐姐37岁，身高150体重160，终于在去年找到了属于自己的真爱，市属国企分公司总经理，28岁，身高180，颜值8分，年收入50万，现在结婚了，彩礼给了66.8万，工资到手就上交，家务还全包,不是升仙的那个版本我不是很认可[嗑瓜子][嗑瓜子][嗑瓜子],0,0
1009,243150612145,0,519252,,,得寸进尺，挑战极限[吃瓜],0,0
1071,243372823904,0,230393628,,,老婆管钱啊？也看哪一种管吧…中午饭17块我都要临时让同事垫一下的时候，我绝望了[微笑],0,0
1093,243676662305,243828184960,13407859,254116309.0,男的留钱可能出轨，女的管钱还可能养小白脸呢，真的搞笑。,另外再补充一句关于女的出轨，就是女的出轨和钱相关性其实不大，现实中我也见过同学妈妈出轨的，但那也是男小三给同学妈妈花钱[笑哭]所以已婚女就算身无分文也不影响出轨的，甚至还能挣钱，但男的没钱婚后想出轨真的很难很难[笑哭]不过这么不靠谱的妈还是少数，总体来说找一个男方上交家用真的是我周围已婚人士最主流的模式，大多数媳妇也都挺靠谱的，目前还没听说把钱管没了或者卷钱跑路的[妙啊][妙啊],0,0
1407,243350661904,0,1251387207,,,[灵魂出窍],0,0
697,243251325280,243240044224,430193334,37974422.0,说实话，要是这样我选择不结婚，结婚干啥，自己找不痛快,这种靠上交工资卡才能维持的感情，主动权在对方手上，她愿意和你在一起就在一起，不愿意随时能分开,2,0
1590,243244240928,0,288585004,,,年50 出手大方 而且还能商量 这种男人为什么不好好抓住[海虎表情包_毛虫],0,0
997,244570995104,0,675452331,,,合肥这边一般5万以下，大部分1888、2888、3888,0,0
154,243728307857,243246317824,1924586575,412646149.0,江西的女孩有我们守护[妙啊],到你了兄弟我承受不住[滑稽][滑稽][滑稽],0,0
1100,243251650048,0,31570727,,,生金蛋的鹅,0,0
1529,243127796081,0,249177795,,,这女的，也是牛逼，价值观不一样，男的喜欢，就扛着吧,0,0
1773,243113340081,0,388626198,,,保护自己的血压不要看，广东五十万年薪父母有养老金讨好一个江西十五万的？,0,0
790,243390181201,243138012961,3546616248142070,424727186.0,说实话，我真觉得小敏说得对。其实彩礼八万八我觉得不低了，而且女方自己和男方收入差距又大，女方凭啥去管人家钱啊，人家虽然自己小气，但是对女方又大方收入也高说明人家也挺有责任心的，男生学历也高基因估计也不错，以后生了孩子，孩子的吃穿用度和教育大概率也不会拿女方的钱去贴，女方就相当于工资自己攒着花了呀。而且又是全款房，没房贷，自己租房租那么大的一个月都是两三千多的，一年就是三四五万，都占女方的收入三分之一了[笑哭],扫街吧你 还男方小气？男方又没什么错,0,0
581,244967376112,243246349776,3546775663151550,494874115.0,希望談崩,当事男请联系我,0,0
704,244649936400,244411407136,40327425,52506321.0,8w8真的是在广东这边普通老百姓顶中顶的聘礼了吧，我这边大部分都是以组建新家庭为目的，双方父母都投入同等资源注入新家庭的，彩礼知道是啥吗？那是古代娶小妾才叫彩礼（意思就是卖身契），娶小妾才不用回礼，门当户对的娶都是男方聘礼，女方嫁妆加女方家回礼。,"别搞笑··彩礼是自古以来儿子孝顺父母的·！（岳父母也是父母）女儿不帮要要彩礼·就会被父母弄死~！这是一种终极的资源财富的挤压~！
你这样偷换概念也没用了~！因为下一代人吃不到红利了~！你要懂社会·一代害一代··",1,0
1213,244136118337,0,3461583021804380,,,建议男的找个广东妹子,0,0
1482,243340149008,243190726193,85729736,1512723562.0,"陪嫁什么？三床被子吗？
[doge]",条件这么好，三床被子就免了吧[妙啊]。,0,0
1261,243237254417,0,128576695,,,[doge]江西，有个弟弟，不跑？,2,0
488,243340708848,243243654240,74083742,1356746.0,作为婚前财产存到自己卡里作为保障可以理解的话，男方的保障谁给呢？而且是要保障什么呢？怕被家暴吗？,真家暴反而可能没那么多事，敢要钱直接打一顿，,0,0
560,243129781953,0,35543755,,,我一朋友，结婚花了大几十，金器钱就给了十多万，两个人到海南全消费掉了，我听到的时候都惊了，更逆天的是婚后女的直接不工作了，男的不仅工资上交，还不能出去有社交，还会被翻手机[辣眼睛],2,0
1142,244894174545,245113002896,339749651,95798347.0,应该叫下发,✅ 给不给看我心情,0,0
1120,243247574097,243147453217,409549791,494578076.0,50年薪就敢找这种只有脸女生，他是怎么挣50的,学生时代没谈过恋爱 ，搞学习去了，毕业 进大厂 一心搞事业，要结婚了 ，经人介绍，认识了个 所谓肤白貌美的 女生，他把握不住[嗑瓜子],0,0
802,243254942945,243265158432,27924267,700548105.0,我不想吐槽这个妹子，我就说我亲姐吧，我们家三个，我大姐和我姐夫高一开始同桌，我姐夫追她两年，每天早餐晚餐，节日送礼物，那会07年，我姐夫家爸妈都是体制内，他从小就是不缺钱的太子爷，到现在36了，没有碰到过坎坷，喜欢我姐喜欢的要死，我姐那会洋气漂亮，170，大学四年，我姐乌鲁木齐，我姐夫武汉，毕业后又是几年异地，姐夫属于自己兼职，零花，都花给我姐和我还有我二姐了，本来都谈婚论嫁了，然后闹分手，这是最严重的一次，我和我爸妈都轮番劝我大姐，我姐本来也是觉得自己年轻漂亮，不缺人追，等等，心态有点得瑟吧，后来也是听劝，后来2013结婚了，没有要1分彩礼，还把自己攒的钱赔嫁十万买了一个十五万的车。我爸妈还去香港给我姐夫送了一万多的表，我姐夫也不像一般的蠢男人，觉得白来的不珍惜，相反，他付出了很多，我姐婆婆一开始也是有点防着我姐，几套房子什么的都不加我姐名字，有时候还要数落一下我姐和我家人，我家里那会家道中落，我父母回了湖南，各种也帮不上忙，就靠我姐自己努力➕隐忍➕聪明➕好好过日子经营自己的生活和家庭，几年以后，公婆对她都刮目相看，因为我姐特别会过日子，我姐夫啥也不管，我姐就管钱，然后投资买房，收租金，然后买商铺，收租。全家的采买，送礼，人情，孩子的教育各种费用学校，包括全家去了旅行攻略省钱啥的都是她一手包办，有人会说很累，但是她也擅长，乐在其中，现在，她公婆都退休了，一个月20000多退休金，一个星期五天都是她们带孩子，就一个孩子，她和我姐夫不要太爽，房子，车子，铺子，存款都给我姐，都加她名字，还有好多细节就不说了，我想表达的是这就是聪明的女人，好好过日子的女人，抓大放小，不要因小失大，现在的日子过得简直不要太滋润，虽然没有特别大富大贵，但是在新疆，就是小康中产，从不为钱头痛。好多女孩子学着点吧，别什么都不想付出，还什么都想要，好好过日子才是王道，我一个姑姑就是反面教材，90年代嫁给香港人去了深圳定居，买了房，买了车，几百万的现金存款，然后没想着好好工作提升自己，天天过夜店，出轨找男朋友，被人盯上了，然后带她溜冰，然后破产离婚被扫地出门，回了湖南乡下，现在不到五十癌症等死,少去插手他人因果，每个人的报应都是自找的，你说了这么多又有多少人看得进去？又有多少人想得明白？像up这样把活生生的现实拿出来就不错了，想得明白的算是她自己缘分已到，想不明白的那是她自己的业障未除，念不到位说什么都白搭。,0,0
513,244638286881,244621039761,21291282,28128370.0,顺其自然就好啦，把钱留着吃好喝好不好么[微笑],不行 我要做街上最靓的仔！,0,0
634,243116986929,243110887361,2206798,107265160.0,不是，女的不上班吗？惦记工资卡,我也不理解为什么结婚要交工资卡，可能因为我单身吧，自己辛辛苦加班赚的钱，每个月都给她？完了我想花钱买点啥害得看媳妇眼色是不，我艹，无敌了,0,0
1425,243133841665,0,26543679,,,"对方不自愿给管 就是男方不够爱喽

但是性别对调不成立呢",0,0
1737,243200946209,243335212992,209459495,392774029.0,嗯，对的，说到点子上了，其实很多女人跳脱不了弱者思维，能看到这层，不容易。男女关系是基于平等互换的基础，一旦这个天平倾斜的太严重，破裂是迟早的事，没有无条件的付出，对方也不欠你什么，不要把一切想的太过于想当然，你对对方付出了，人家才能回报你，而弱者思维或强盗逻辑加身的人是个不定时的大炸弹，不具备走入婚姻的基本条件，遇到即使止损。说实话，姐姐你是个有智慧的女人，相信你以后婚姻过得也会不错。,谢谢[笑哭]，目前看大方向没错，第一步人和家庭选的还可以，后续婚姻里的一些小细节还需要用心经营,0,0
1151,244877188081,0,1475586,,,懂得都懂，越发达的城市要的彩礼越少，门当户对的更不用说了，彩礼就是走个形式，因为双方家庭条件差不多，也不缺那点现金。这广东男主家里能300W全款买房，找这种思想的女人就是扶贫了，除非女主家里能拿出300W，不然不对等结这个婚干嘛。而现实很多情况就是，如果女方家里有一套房的，会想找一个人家里有两套房的，反正因为自己是女人就想无限向上兼容，别人几代人的努力凭什么给你扶贫呢，我不理解[大笑],2,0
791,243825503568,243390181201,2690511,3546616248142070.0,扫街吧你 还男方小气？男方又没什么错,他大概意思是说男方对自己小气对女方大方，这男人真不错的意思吧。（无责任洗地）,0,0
117,243123817569,243110815681,40547577,10413265.0,听到江西我就[滑稽],这女的估计也不是啥国企带编，撑死了就是公立医院护士或者公立中小学老师，强行算国企。。。。。。。,0,0
741,243259985904,0,20077323,,,千万别降低自己的要求，28.8万彩礼真不多，现在哪个女生结婚彩礼不是三千万，外加一套别墅，豪华游艇，私人飞机,2,1
1082,243244193760,243241778432,610933,677512824.0,有广东的本地人吗？能不能说说你们那边彩礼的真实情况[脱单doge]马上要去广东读研了，本人福建人,便宜,0,0
831,243255495360,243253137648,246974107,388190832.0,"不必这么苛刻，苛刻之下谁都结不了婚了。男方守住底线的情况下，贪图女方的颜值，对于他来说不叫吃亏，各取所取罢了，反正以后过不下去大不了离一次婚，离婚也走正常程序分割婚后财产，谁也不会太亏。
至于说女方确实有种会抛弃男方的样子，但对于男方来说，他也有可能多年以后贪图更年轻漂亮的，毕竟他现在选老婆的标准就是颜值，也没见按照内涵选。",这男的年薪50个，有资格选颜值高的，找更年轻的女大学生更是便宜，至少比这个女的要价低,0,0
120,243260634480,243246317824,266178327,412646149.0,江西的女孩有我们守护[妙啊],自产自销哦[打call],0,0
657,243118395121,0,356608486,,,就是一个月工资两万的，28.8也不是说拿就拿的啊,2,0
1755,243114589681,0,1247964674,,,把自己当商品   这个世界有病,0,0
636,243448862256,243248240416,1675014639,89881503.0,因为是父母那个年代的逻辑，那时候人比较朴实，大家钱都差不多，工资卡上交表示我不会在外面乱搞。可现在就完全是女的控制男的的借口了,那时候是男主外女主内的吧,0,0
370,243246026048,243115624225,3688939,413580.0,你看到的是交情 是未来，但是别人看见的是 你的不能驯服，不能当她的狗，所以别人宁愿得一点利益告辞，觉得自己能还有更好的下家。,以前自认为感情深，只不过是女方家传统。以前付出过都不算，女方回应的少也不算，就是彩礼低了不行。我家早就把她当自己家人了，我家对她绝对比她爸妈对她要好的多。事后我一个表弟都评价娶个祖宗回来。真的是变本加厉的试探底线，我家里是老实不是傻，察觉到女方的真实想法，我想了一上午就决定离了。要是真办了婚礼迟早也会离，那损失起码几十万。,2,0
269,243125930801,243243472832,87907985,203996113.0,婚前全款房：这房和我没关系；婚前贷款房：我结婚是为了来帮你还房贷的？；婚后贷款房：哦对不起说错了，婚前没房到不了这个阶段。理想中的房：婚前男方已有全款房，可以看到男方的实力，然后婚后要男方卖掉婚前的全款房，转而再全款买一套房，这样就是夫妻共同财产了。,理想状态是男生掏空父母买一套房子名字写女方还要做赠予公证，然后结婚后工资还得全部上交[doge],2,1
656,243110887361,0,107265160,,,不是，女的不上班吗？惦记工资卡,2,0
936,243181728369,0,3493083211630890,,,天天保障 保障，男方的保障在哪？做人 这么双标？,2,0
823,243725870256,0,31952930,,,说实话，彩礼给28.8是正常的，工资卡上交那更是必须的，因为男人没有理财能力！姐妹，我建议你继续加码试探，如果不能同意68.8w的彩礼那建议就不谈了。还有，不谈了之后男方的联系方式提供一下，我帮你骂他[生气_金箍][生气_金箍][生气_金箍],2,1
867,243129830881,0,27402162,,,17年结婚，彩礼六万六,0,0
47,245113245536,243346008128,277109233,453022600.0,我这边小区，六十岁女，迪拜王子,👀满离,0,0
1519,243322172880,0,510097839,,,讲真，前对象真给我说过以后在一起了要我一个月拿2000给她爸妈。,0,0
992,244011355456,0,113904832,,,6啊，300%的加成 [吃瓜],0,0
877,243257778272,0,130886306,,,如果你有足够理财能力可以上交，没有，我有理财能力可以不交，但是生活费我必须交,2,0
774,243247735360,243240558608,89881503,7592502.0,想要彩礼高简单啊，我出100w你家陪200w。100w如数奉还咱俩一起分家里的刀乐。 能这样做到啥面子里子我都给你。,你想多了，彩礼和嫁妆都是女方的婚前财产，离婚不参与分割[滑稽],0,0
1220,244538428385,0,470419073,,,当你说出早结一年婚就共产20w的时候，真的想骂你，我觉得你还是在教人相互算计。,0,0
1775,243114038145,0,361697594,,,为啥现在全网都年薪四五十万啊,0,0
5,243436344097,243245637249,2611762,340982179.0,我是不理解，为什么小敏要骂醒这个女人。她要是真学会伪装了，世界上又要多三个不幸的人了……,小敏蔫坏，我也不理解为什么要骂醒，这种女生本质就是那样，狗改不了吃屎,2,0
1004,243716215216,243243843153,417363914,1275084.0,彩礼这东西，按传统来说，如果女方只收钱不给男方钱，那这种行为是男方在纳妾，相当于家里把你卖了作为男士的“物品”的，正宗取来的妻，女方在收了彩礼（聘礼）后，是要给男方东西的，你可以用给的彩礼（聘礼）买礼物，但一定返男方东西。你要谈传统，我就跟你说传统，你要不谈传统，那就别提彩礼,我江西的，证明一下，反你三床棉被是真的,0,0
1532,243557768097,243555619937,36636972,38643551.0,纯二必，图脸可以年年换一个和你结婚干啥[吃瓜]不知道那些女的脑子里面装的啥，好蠢,[吃瓜]你这没看完啊，这不是图脸可以年年换结婚干嘛的问题。这是女方万一想把男方换了，那也得换走之前吃干抹净的问题。而这个换走并没有说到底是三十年才换还是三年就换，反正这笔到手了那就是铁打的婚前财产,0,0
264,244657721216,243126355089,3494354788289440,3111871.0,诺手血怒也就五层，闺蜜对比+弟弟+江西+28+低薪管钱要态度+n=qweqar光速血怒诺克萨斯断头台直接劈[笑哭],eq必中！太细节了。,0,0
1702,243320376768,0,2725400,,,[喜极而泣]这女的就没逼数意识到自己向上高攀了,0,0
1623,244648452896,0,1297493229,,,"荀彧：主公，小两口去互见家长了。

曹操：女的要高价彩礼？

荀彧：是的，女的狮子大开口要28万8.

曹操：嗯？啊（摔碗）！这女的黄金做的还是白银做的？它哪里来的厚脸皮敢要28万8？

荀彧：这女的是江苏的。

曹操：（撤回一碗饭）这就不奇怪了，这就不奇怪了。",0,0
444,243246355601,243251836432,105242356,3688939.0,真想赚钱就是稍微态度好点，以后的收益比这10万多不知道哪里去了。领证之后，她的各种问题变本加厉。纯粹是她自己放弃了，破罐子破摔。所有的行为都没往好方向发展。,对，有些女的就是结婚后就越作越厉害。,0,0
1003,243247788129,243353774416,409549791,35570522.0,为什么现在这些男人工资都这么高？我辛苦打拼多年，月薪才1玩。,别人985本硕 计算机 大厂 正常水平了[笑哭],0,0
1078,243113125745,243241778432,10748073,677512824.0,有广东的本地人吗？能不能说说你们那边彩礼的真实情况[脱单doge]马上要去广东读研了，本人福建人,3.8W 5.8W 8.8W 5W以上都少了.别说8.8W 就谈个意头.但凡多一点就想视频那样 &#34;卖女&#34;,0,0
838,244028801472,243129830881,108179330,27402162.0,17年结婚，彩礼六万六,彩礼就是男人的结婚意识形态税而已,0,0
1588,243801210881,0,347777059,,,这男的分走找个18-22的大学生不香吗,0,0
305,243240606368,0,47146145,,,姐妹！别听UP主的！别说工资卡了，如果男朋友真的爱你，你要天上的月亮都要给你！[doge],2,1
1379,243509855505,0,3546387075566150,,,说的太对了，之前自己也是颜狗，现在不看女生颜值了感觉一切都明白了。但身边确实很多女生希望能做全职太太，我其实不太能理解，哪怕一年10万，至少也是收入，万一男性失业了，也是个保障不是吗。,0,0
314,243136198321,243240513584,176794,789918.0,广州人表示……这个男的她还要不要，这边有一些表妹有兴趣的[doge],广东人找外省的其实挺少的,0,0
150,243307403633,243123817569,2166099,40547577.0,这女的估计也不是啥国企带编，撑死了就是公立医院护士或者公立中小学老师，强行算国企。。。。。。。,有没有饭碗早就说了，没写默认没有。那种说自家女儿在某单位上班，一问是临时工（甚至连临时工都不是）的套路也有不少年了,0,0
1149,245201824288,0,323286810,,,女人相貌有期限有价值上限，别一嘴一个长的漂亮就想着漫天要价。,0,0
1214,244135485809,0,37139059,,,江西,0,0
575,243118169777,243112036929,1398429697,13319271.0,没结婚就想对方以后失业就想跑路的过不好的,真正的让男人死心塌地的妻子：哪怕他被优化了，女性主动挑起大梁，愿意支撑家庭继续前进。有这样的老婆，没有哪个男人会不忠诚，会不愿意拼搏付出的。感谢我有这样的母亲[给心心]。,0,0
51,243247436048,243241493664,89881503,7206205.0,希望这位女士多跟自己闺蜜聊聊，坚守底线，人就活这一次，不要留下遗憾哦,毕竟是睁眼看世界发源地[doge_金箍],0,0
1374,243342599664,0,26234835,,,不能便宜了这帮江西老表,0,0
727,243299230464,0,9013343,,,希望男方可以看到这视频然后再考虑一下[doge_金箍]实在不行兄弟们也不是不可以,2,0
834,243312375936,243241606576,27595514,633537034.0,這種女性我建議自己單一輩子，空有外表內核不穩定之於三觀就有問題，連互相付出的正常人也算不上，未來必定一堆麻煩，至於男方也有問題，只會一味付出，我的評價是一個太不自愛一個太自私，男方由於是付出的那一方有資格改變，至於女方慾望這東西上來了可不會輕易的下降，已經習慣了被討好和高消費的她，未來稍微只要所謂的生活質量下降就能雞飛狗跳，再來點意外保證離婚收場。另外小敏你應該提昇自己對人性的瞭解，而不是用自己的物質觀念和經驗主義來耽誤正常人（會互相付出尊重別人，沒有面對過太大惡意或者被嚴重討好，思想相對純潔的這類人）,985大厂，年薪50，300w全款房父母老家稳定，人中龙凤，不吃香的不喝辣的，给女方花，高智商又节俭，这哥们是真爱她的上头了。男方是真爱大头儿小头爸爸，女方想着做生意。男的没有听朋友劝买车买表，女方还听闺蜜忽悠，这两人差距太大了，男方稳重不注重表面，女方不能自主思考，她是要和她老公过几十年的，不是和20w还有闺蜜过几十年的。别把颜值看的无上限，年薪50年年都能换19岁的养,0,0
1116,243111206065,0,96393689,,,既要，又要，还要呗。[doge],0,0
1167,244517844753,0,3138389,,,哥们还是不够觉醒，放眼看看世界吧,0,0
471,244201592225,244387823968,2066686,3688939.0,同意离婚给了10万,这凭啥给，睡都不给睡老哥你这不纯冤种了,2,0
972,243634301233,0,339789,,,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],0,0
654,243236678177,0,258000652,,,前女友就这样分的，聊了半年，什么都聊得很好，突然一天晚上问工资卡以后给她管，我没同意，然后直接断崖分手...确实厉害[辣眼睛],2,0
400,243259690112,243127602849,3688939,2714477.0,那你父母怎么说？你们家跟她们家30年都认识。那你父母算什么，这算是害你了吧！怎么能交往30年的？,父母他们认识的30多年，没直接的利益冲突，没看清人。看清了就不会撮合了。我也是那种不到最后不会放弃的。不可能有结果才放弃。,0,0
512,244621039761,243187057825,28128370,21291282.0,30左右会衰老很快，34岁断崖衰老 好好珍惜这两年 或者攒钱做医美,顺其自然就好啦，把钱留着吃好喝好不好么[微笑],0,0
