id,comment_id,parent_comment_id,user_id,parent_user_id,parent_content,content,support,parody
1774,232887441296,232869156672,340357923,479183080.0,G2心态真不行阿，一输队内氛围就不行了，图一好好的，然后还没人调整越打越差的心态玩锤子，小马哥4杀赢了就安静的碰个拳。,几乎是5杀，就一滴血[doge],0,
3147,232877360208,232870013328,451662079,353022387.0,所以最后拿谁当的底座,Niko的一生的三支队伍,0,
132,233504577728,233504545360,401908116,442697238.0,g2啊，我当时通宵看完确实情绪上头了是我的问题[大哭]但我真的希望尼孩哥能获得冠军，因为前面的表现太好了，给了我一些过度的期待，因为niko确实进入生涯末期了，真的希望我心中的世界第一步枪手能和孩神多获得几座冠军,niko不是有major冠军吗？我没记错吧,0,
78,232868893680,232867897008,2601924,89122850.0,"MOUZ粉丝突然释怀的笑了，我们真的太懂这种感觉了
每一局中场，每一局结束都感觉Navi进化一次，然后最后一盘被大比分拉开
半夜五点绝望闭眼",是这样，打遗迹navi0：6开局能硬生生打到加时，是真的越打越强，后面核子小镇更是一把比一把碾压，核子g2进攻方一分没拿[笑哭],3,
2055,232905257472,232868599344,324410550,306958768.0,有这好事？你怎么没去[星星眼],[G2·IEM成都限定收藏集表情包_来！说话！],0,
725,232872207648,232869680864,67279888,393634512.0,有枪法真能打，本来就不是打指挥的队伍是打枪法的，图一也就两爹最多两个半爹醒着能勉强打平吧，图二图三直接单一个niko搁哪干活了打毛,有没有可能这才是常态,0,
1315,232904579296,0,450176373,,,[G2·IEM成都限定收藏集表情包_牵尼的手~],0,
1853,232870748128,232869708528,260414068,106921806.0,非引战，但大B哥在未来有没有可能竞争史一步呢？出道四年，两个major，而且是横跨csgo和cs2，有大满贯，其他冠军拿了不少，战绩也一直不错。现在成了队伍里的明星位，今天拿了第一个mvp，以navi的状态看来现在一年整一两个冠军问题不大，慢慢积攒下去荣誉的厚度也会有的。现在看来可能差的一是高一点的hltv排名（今年有希望冲一个），二是mvp少，但没办法拿冠军最多那段时间他和csgo的goat一队……感觉尼如果到退役都没有major的话，大B哥真能争一争。,看状态，看保持怎么样，如果他每天都是这种手撕大狙，点人爆头的状态，或者持续高rating，那确实可能。但如果时好时坏，极度不稳定，那举个例子，2k大满贯+major，但很少人吹他的狙吧，大部分人都说只打关键枪，而不是未来top1,4,
2951,232890816032,0,14468545,,,小马不打nuke，snax不会小镇，决赛还把两张图放出来，就搞不懂了干嘛一直ban米垃圾啊，谁能解释一下？,0,
2654,232944323728,232919399440,1396738,21532559.0,"G2的进攻没以前强了, 防守强了不少.",战术上，压根没战术，看起来就是个人实力爆发。枪法上提升确实不少，防守基本都有优势枪位所以你觉得防守强。在怎么看NEXA和hooxi的枪法都比不了现在的小马哥和snax，但是没战术啊。现在另一个没战术纯看枪法的一线队就是绿龙了。如果上海major前练不出来好战术那今年尼公子还得饮恨。,0,
1373,232896909936,0,1751011960,,,Niko水平回到23年blast时期，小孩你也跟着回？Niko23年坐牢还不是因为你老放炮，遗迹给你发两把大狙一个人没打，是人？,2,
1857,232898810752,232868303680,123709660,509708602.0,真的就是教练差距，navi教练根本不然G2连续拿分养经济刷手感，taz真的。。。还不如让hooxi回来当教练呢。不过这支G2刚组成没多久，能出这样的成绩很不错了，未来可期了。,再好的战术也要选手来执行，虽然教练确实有锅，但是别啥锅都往教练身上甩。就G2这纪律性，团队配合度，跟Navil就不是一个档次的。都想发挥都想秀，死了就急，急了去送，送了又急。心态是不好的，纪律是没有的，锅全是教练的，自己是一点不沾的。,2,
1320,232888013872,232884368624,474718578,19477539.0,七擒G2,8擒,0,
3065,232911525248,0,2488880,,,学院派cs大胜利，这navi好多局真是纯道具碾压,3,
2322,232869312112,0,355330331,,,这场比赛总体其实真的是非常精彩，图一双方真的可以说是有来有回，最后是g2整体更出色拿下图一，图二则是明显看出navi对地图的理解就是要高于g2，非常稳的就拿下了，图三关键转折点在于malbs二楼没接住导致半起翻盘，g2士气一泻千里最后失去状态才被让一追二。总体评价而言，夺冠的navi目前自不必多说，g2这个阵容要多加磨练，把地图熟练度和配合再提升一下完全还是有机会冲击今年major,0,
376,232880253360,0,34670293,,,g2打navi，gg打液体，v社两个游戏都在上演不要孝挑战[doge],2,
1910,232884440304,232883885200,116929724,209563484.0,还是感觉Aleksib坐骑由玩机器当好点，玩神兢兢业业为黑李大业付出这么多，到头来桃子让伟伟摘了，意难平啊。,玩神以前黑大表哥才好玩,0,
334,232902169600,232870387168,337377187,46047946.0,李神亲手结束了3天的G2王朝,难绷,0,
2408,232906654960,232899406000,627562814,6158051.0,有一种面对罗结晶的错觉,G2粉丝确实和罗结晶没啥区别了，共同点就是都没有那个冠军[大笑],0,
2459,233243415088,232868564352,13877524,1620493.0,[doge]我没想到是太子批了 。太难绷了。[笑哭][笑哭],战术地位变了，架点变多，没有以前激进,0,
1606,232916172576,0,292040098,,,嘿嘿[惊喜],0,
1119,232870105456,0,3546557674687080,,,"果然还得是传统补虾队有实力，恭喜NAVI七擒G2（不甘心.jpg）
但是G2新阵枪法还是有的，再多磨合磨合应该能更大的发挥出实力来",3,
3018,232868994064,0,13068594,,,"g2新阵容拿了个亚军也不错了,没换说不定4强都没。",1,
1946,232878175456,232877341728,23640990,100671746.0,李神属于是把🦐窝全掏了,这表情是人啊,0,
2418,232917501872,0,32135337,,,我感觉navi和g2完完全全是两个不同的队伍，navi这边t方，基本上就是除了eco局就是打既定战术或者卡好默认等指挥给命令，所有人就按照命令去执行，ct这边也是前期劣势了以后就听指挥命令赌点。反观g2有种打天梯的感觉，大家都不是很熟，全看个人发挥，偶尔有点小配合，最多沟通上指挥有些临场的沟通,2,
2692,232944818896,0,110762402,,,小孩怎么不发挥了，全是被手撕的镜头，全是小马在爆发啊,2,
1343,232897601904,0,1528370695,,,"niko cs界的凯恩
好久没看比赛了，这是什么新赛事吗[doge]",0,
321,232878364080,232876955664,3546617623873850,2064049060.0,"g2新人标准流程：
1.无敌枪法，g2未来大爹，我们g2有救啦
2.磨合期，发挥不佳，被喷水货
3.蜜月期，全员稳定发挥拿下1-2个大赛冠军（不含major）
4.蜜月期一过，队里随机1-2人稳定犯病，大赛各种爆冷出局，粉丝开始呼吁换人
5.怀念那个最好的g2五人组",[笑哭],0,1.0
1621,232872913104,0,34679709,,,捕虾🦐的小船再次满载而归,3,1.0
2611,232873654560,0,88681463,,,vp打不过g2，g2打不过navi，navi没赢过绿龙,0,
2063,232869834192,232869075888,24975357,74196907.0,简直了,太对了,0,
2222,232936548416,232911800272,695619962,327250854.0,猪猪现在可怎么办啊... 真的好烦 一边真的想猪猪重回赛场 可一边又不想他来打破目前navi良好的阵容和士气. 别一回来又开始压力 给李子压力麻了  好烦啊!!!!!![尴尬],blade：我建议simple去三线队复健一下,0,
1675,232873428128,232871351952,39500283,473052597.0,navi选了mouz faze g2当底座  选了niko的一生  铁尼黑,哈哈哈哈哈哈哈哈哈哈,0,
1945,233261310544,232886511312,297193410,14468545.0,nexa一走，表哥原形毕露，图一15杀，6个是特的，1个手枪混烟运气，2个是靠补枪的，其中一个大残，另一个打侧身，还有2个是阴包点偷的，正面磕枪赢的就3个，其中还有和小马同时开枪打的，不多评价，表哥自重吧,上半年大部分时间hunter的数据都不如nexa，后面达拉斯跟秋决两个赛事稍微当个人，主要还是nexa拉裤裆里了，数据才反超nexa。,2,
261,232870445616,232870154336,44164640,1348151448.0,我都不知道现在那么多人瞧不起navi了，但我一直知道g2跟navi差的不是一点两点，不知道他们怎么想的[笑哭],因为传统Navi一直都是森破和电子哥那一对儿。名气太大了,0,
2512,232951782000,232887401584,20328026,152454449.0,这怎么搞的,限定收藏集抽的,0,
2042,232929107984,232874091344,157483950,3056164.0,孩整个赛事都这样，稳赢的局一直repeek被秒，之前都是尼在帮他才屁股。不过去年的石油杯他也是晕的，可能水土不服[微笑],小孩不是一直都这样，只打集锦枪，稳不了一点儿。,2,
690,233113661312,232910785840,109440451,512031503.0,绿龙打不过g2不是因为纪律性差，而是因为战术和火力不足，但g2打不过navi我总感觉打到后面根本不知道他们在打什么，图二6：6下半场愣是一分没拿，这是觉得自己有领先优势直接让了吗？这是韧性和纪律性都不足啊。,nuke是这样的，被点菜了，刚组的新队打进攻nuke，加上🐎不会玩和taz的战术依托，没拿分正常，主要图三是确实不是人了[藏狐],2,
902,232866112848,0,472092819,,,"6:0    老登太有战术辣！×
16:14 要什么战术，rua B就完事了✓[doge]",0,
2029,232993154544,232909709136,86583633,291197275.0,在现场g2奖杯压完是这样的,我嘞个大虾煎饼啊,2,
139,232868702864,232865996688,8570321,349191320.0,图一最后一局国服疾跑马超给taz看傻了都,有🦐🦐 没意外[呲牙][呲牙][呲牙][呲牙],2,1.0
1919,232936267376,232931056352,116929724,38239143.0,有猪黑猪，无猪黑三，无猪无三，黑凯瑞甘[喜极而泣],我现在黑faze大半是玩神带的，还有一部分就是觉得大表哥有点恶心🤢,0,
1830,232869840288,232869708528,471495151,106921806.0,非引战，但大B哥在未来有没有可能竞争史一步呢？出道四年，两个major，而且是横跨csgo和cs2，有大满贯，其他冠军拿了不少，战绩也一直不错。现在成了队伍里的明星位，今天拿了第一个mvp，以navi的状态看来现在一年整一两个冠军问题不大，慢慢积攒下去荣誉的厚度也会有的。现在看来可能差的一是高一点的hltv排名（今年有希望冲一个），二是mvp少，但没办法拿冠军最多那段时间他和csgo的goat一队……感觉尼如果到退役都没有major的话，大B哥真能争一争。,打绿龙时被donk乱杀，先过了donk这一关再说。队伍成绩好不代表个人就能拿世一步。,0,
1575,232870317888,232870071504,482064294,1807253305.0,你说g2输navi这么多次了，控制变量法到底是谁的问题呢？[思考],其实不是谁的问题，是体系和打法的问题，明明都是纪律性很强的队伍，vp就是被g2克制，但就是打不过navi，因为navi可以使用配合和道具尽力去抹平选手和超级巨星的火力差距，就像是图三，完全把g2限制的很死，说白了就是体系和打法上的克制,0,
320,232877647536,232876955664,149277606,2064049060.0,"g2新人标准流程：
1.无敌枪法，g2未来大爹，我们g2有救啦
2.磨合期，发挥不佳，被喷水货
3.蜜月期，全员稳定发挥拿下1-2个大赛冠军（不含major）
4.蜜月期一过，队里随机1-2人稳定犯病，大赛各种爆冷出局，粉丝开始呼吁换人
5.怀念那个最好的g2五人组",不含major[OK],0,1.0
654,232904726368,232875196560,361815249,479689161.0,bit今年21岁，小孩19岁，还有两年,目标是赶超森载，口号是永远年轻[打call][打call],0,1.0
2140,232868809952,0,435211840,,,恭喜navi再夺一冠[打call]七擒g2,3,
2480,232882313760,0,378473690,,,navi一年两冠咯,0,
559,232917956624,232912537360,292040098,658371.0,虽然g2输了，但是g2纸面实力比navi强，硬实力冠军，下一届major稳了,真的吗？哈哈，我不相信niko所在的g2能拿上海major,2,
2190,232879986528,0,16235549,,,嘟嘟嘟，传奇捕虾队出海归来。捕获俄罗斯磷虾，波兰甜虾，波黑对虾，危地马拉鳌虾。致敬传奇船长小李子，职业捕虾人im，金牌捕虾手jL,2,
113,232901444016,232867897008,1854054088,89122850.0,"MOUZ粉丝突然释怀的笑了，我们真的太懂这种感觉了
每一局中场，每一局结束都感觉Navi进化一次，然后最后一盘被大比分拉开
半夜五点绝望闭眼",不是navi进化，两个队伍的阅读不在一个层面，就遗迹上半场来说，navi阅读g2的进攻也是稍微晚了点，g2就是打一个b点重压，逼迫对手做选择，一个暂停直接阅读完毕,3,
532,232868724352,232868538624,1344428176,607399318.0,听说是总决赛，于是第一次直播看cs比赛，弹幕真的恶心到我了，太抽象了[辣眼睛][辣眼睛][辣眼睛],弹幕确实挺恶臭的[吃瓜],0,
225,232885836848,232866247008,453576593,393634512.0,图一小孩睡了半天，然后直接做了个没拿top1的噩梦直接救赎自己打了个残局一打三，马尔不死最后一把直接化身马超甚至开了个疾跑直接猛猛杀，niko稳定杀也不犯病偶尔给你一波牛逼的，snax越看越觉得值，指挥枪都比一些一线突破手硬了，hunter小睡但是不是特别睡，就除了补枪略慢其实也是只是正常发挥略差一点,指挥为啥要看枪法，如果要枪法为啥不直接买个枪男，指挥是摆设吗，navi永远有一到两局必拿分的非常规爆弹战术call出来，而G2只能看尼孩状态，snax人头确实刷的多，但他的作用只有人数优势的时候送一个拿信息，根本叫不出必拿分的战术，这就是指挥差距,2,
724,232870566496,232869001456,9089953,489401051.0,G2是不是打不了指挥强的队伍，比如NAVI，老鼠之类的？,g2老企业文化了，手枪局输了强起能反杀，给对面打没经济，太自信了，经常强起和白给，点菜很强碰跟对着莽还有脑子的就不行了，navi哪怕人多有残局可打没道具优势情况都保了，顺便断连败，人不光枪硬，还玩脑子的,3,
2591,232877021136,0,474909,,,快啊,0,
2742,232879639072,232879403408,1429287004,96280110.0,navi又拿冠军了，小蜜蜂今年第一个冠军啥时候来啊[笑哭],把妹子换掉，找个不红温的指挥[OK],0,
1434,233051196256,0,20877697,,,有英文流吗兄弟们,0,
2487,232923264656,232903462032,92656383,238665833.0,其实老navi给我的感觉是统治  顺风  碾压,不是，第一局被碾压，第二局艰难获胜，第三局碾压这个公式就是老navi那时候的。,0,
2557,232899602192,0,272950155,,,第一把看完16-14气死我了就睡觉了，刚刚才醒，兄弟们我做的对吗,0,
1459,232917765584,0,12135089,,,g2是这样的,0,
2883,232869916912,0,179283515,,,(｀・ω・´),0,
847,232902152000,0,471871398,,,G2是新换的选手，在图一就能看出来冲击力没问题，但在细节 配合 战术的磨合 上还是有缺陷，反观NAVI 是已经成熟并且是拿了冠军的阵容，战术和配合 已经到达巅峰，就是要出成绩了，就好比一个得了冠军得老拳手面对一个年轻冲击力十足的小将的对决。要么乱拳打死老师傅要么被老拳手玩死。个人认为G2虽然输了，本来就是检验阵容的比赛，现在通关这次比赛已经证明了换人新组的阵容没问题非常合格，回去好好打磨战术 配合 出成绩是早晚的。,1,
194,232925966464,232920144928,3493120270403720,189374076.0,跟G2比那就是平民，这阵容jL iM来之前都是二线队大哥，巴黎major之后这俩人才开始有点关注度，唯一比较熟悉的名字只有小李子，然而对他评价很多还是负面的那种，w0nderful在绿龙那时候这个队也就属于不温不火那种，能当当黑马但没啥冠军相的一线守门员。,前面才刚拿完major而且人家NAVI一直是一线队伍，现在哪个不是明星选手了，你的明星选手不过是比人家流量大而已。。,3,
1465,232957769440,0,566786,,,G2这小镇真的太拉了，太子有点没放开，如果敢更往前一点架大狙，应该没这么难打,2,
947,232905349360,232904303248,1580685676,481346621.0,实话说navi纪律性拉满了，图一输了但是也打得很精彩，反而g2各种干拉，单人直冲没有一点东西，很多局能赢都是靠队里大哥发挥了一下[呆],这话你都只能在打完比赛知道结果说，我说打蒙古队就是这样没配合纯个人实力被喷烂了。,0,
2024,232972278800,232877313904,341978206,393924803.0,NAVI被绿龙擒了几次？,四次，分别是IEM卡托维茨（2：1），哥本哈根major（2：1），IEM达拉斯（2：0），blast春决（3：1），顺便提一嘴，要是没记错，IEM卡托维茨Spirit只输了一张图，那届赛事不是被大伙说Natus Vincere是唯一赢Spiri一张图的队伍[doge][doge][doge],0,
1631,232895464624,0,12117639,,,双方剧本为,0,
118,232909454912,232867897008,32494363,89122850.0,"MOUZ粉丝突然释怀的笑了，我们真的太懂这种感觉了
每一局中场，每一局结束都感觉Navi进化一次，然后最后一盘被大比分拉开
半夜五点绝望闭眼",超级赛亚人,0,
646,232897283904,232895819776,3461570984151270,31137342.0,兜兜转转回到了那个老生常谈的问题。。。再怎么换人都没用，小孩不发挥就赢不了。,niko.hNt.malbsmd.snax:小孩你敢空我们就敢输,0,
1872,233242803472,233153575712,358827023,324506392.0,感觉现在还是更看个人能力，没有blast那会那种团队的感觉了,对，全是个人能力得分，一旦核心迷了就走远了,0,
4,232871212048,232870835216,526973119,505863505.0,"1.是新，因为我们还有老navi
2.vp纪律性自从引入暴君也不行吧",电子哥确实不喜欢便秘,0,
75,233035411328,232888588176,3546582391719990,438397529.0,spirit真天克navi啊,李子想和超破玩脑子，超破爆蛋送驴，很多警察局都被驴冲进去创完了[笑哭],0,
1757,232926685216,232898722624,437465642,520702160.0,成为李子登上巅峰的垫脚石罢了,G6,3,1.0
468,232869070416,0,412859168,,,看到图一艰难取胜我直接睡觉，一觉醒来看到比分我突然释怀的似了,1,
6,232917387568,232870835216,272921568,505863505.0,"1.是新，因为我们还有老navi
2.vp纪律性自从引入暴君也不行吧",纪律性不是死便秘而是令行禁止，现在的VP纪律性依然稳定,0,
1247,232879368928,0,495258688,,,唉，又被逮捕了，这次紧急睡觉都没救过来，不过看得出来变阵之后很多图没来得及练，感觉还是未来可期的。,1,
920,232888925344,0,3494360899390190,,,底座放的谁啊,0,
229,232888583216,232887028448,393634512,453576593.0,《谁想要》，G2不就买了呼吸吗，踩一捧一有意思？,以前hooxi也没现在那么拉跨阿，呼吸指挥是可以，以前枪法也是够看的，指挥方面也是有作为的大家都很尊重他包括我，但是最近的你还看不出来吗？换了人niko都说出是职业生涯最开心的一段时间了，再有想法没枪法一切都是扯淡，这次snax加入明显就是补强而不是补弱好吧,0,
1064,232874329888,232872373216,13343379,7296425.0,Navi现在绝对是所有队伍前二...上个什么比赛也差点冠军咯,bkast春决决赛绿龙打navi 这真不好说，因为2024年navi就没赢过绿龙，只是赢过一小局，按你这么说的话，这次g2也是差点冠军了，,0,
243,232943530272,232934259744,3493120270403720,393634512.0,小孩一人三图丢十分没问题,其实打完图一回来，图二开始前我看niko脸色就不对劲，氛围也不对劲了，中间不知道发生什么，好可惜我的尼老头,1,
3200,233554519088,0,2947773,,,太有捕🦐了,2,
1161,232955893040,0,350484142,,,不意外，來跟我一起期待下一個人換的是誰吧,0,
3012,232868654656,0,176550835,,,刚睡醒，起来就是9-3。立大功,0,
1528,232928115856,232925563744,1718105,32821297.0,这cs比赛怎么这么多阿我就没看见停过[笑哭],前一段停了一段时间,0,
1607,232882349456,0,172264845,,,应景,0,
2974,232880361120,0,498655833,,,太来劲了bit，major决胜图小镇，这石油杯也是小镇，两把爆杀两个冠军,3,
2485,232903462032,232899208784,238665833,23010759.0,老navi追分也强啊，你要说22 23残阵那确实弱,其实老navi给我的感觉是统治  顺风  碾压,0,
2716,232924024896,0,1865976,,,最舒服的一集，网红队好死,2,
1992,232887003488,232881634720,1595279,3631843.0,"之前有人说navi拿下major冠军是运气好，现实应该是没话说了。

但g2这边也是真的奇葩，都以为g2觉醒了，结果又莫名其妙软了，特别是决赛里的小孩，哇，真就一经济黑洞，明明都已经瞄到人了，就是不开枪，完事还要一直拿狙，那要我说还不如一直拿步枪还能省点钱呢。",数据体现不出小孩对队伍的伤害，昨天小孩手里那把烧火棍真的是快把高血压看出来了。,2,
2510,232887401584,232868598032,152454449,20328026.0,[G2·IEM成都限定收藏集表情包_谁的写照][G2·IEM成都限定收藏集表情包_谁的写照][G2·IEM成都限定收藏集表情包_谁的写照][G2·IEM成都限定收藏集表情包_谁的写照][G2·IEM成都限定收藏集表情包_谁的写照],这怎么搞的,0,
1978,232873436192,232872066880,339842563,516203993.0,不是八擒啊[惊讶],我看5E说的是七擒[喜极而泣][喜极而泣],0,
1763,233082290576,232870168256,521497706,54428423.0,主要发现a区有好兄弟皮特，几乎跟马尔布斯单a没啥区别[笑哭],马儿打了4.99 皮特一个不换,2,
1306,232866662640,0,677710864,,,所以到底还要赢navi多少把[doge],0,
1543,232881315696,232881241648,479651327,130968959.0,人是换了，但队伍的风格打法还在[OK]还是会粉的,祖传便秘不能丢,0,
623,232896062864,232894519536,375063041,2143166026.0,是这样的，第一句看完navig了直接睡觉了，结果赢了[脱单doge],我昨天正好看完第一局上半场就睡了，比分拉特别大,0,
2471,232958617344,0,12442833,,,这支navi有点像老A队，道具，双拉这些团队配合拉满了，中期决策也相当到位，一般的队伍根本防不住，g2的新人确实还可以，建议新人去打自由人和补枪位，那个批特早点下放吧，早就该下了，枪法下滑太严重了，还占着茅坑不做事，真不是所有职业选手都能媲美老fo，阿杜这种常青树的,3,
1494,232900918272,0,2109036702,,,斗鱼的画质比这好吗，谁能考诉我,0,
111,232894917216,232867897008,1907814305,89122850.0,"MOUZ粉丝突然释怀的笑了，我们真的太懂这种感觉了
每一局中场，每一局结束都感觉Navi进化一次，然后最后一盘被大比分拉开
半夜五点绝望闭眼",只能说我李神太有战术了[doge],3,
2278,233241128704,232945019296,1112186434,238024160.0,"由于纯净流未公布后续视频，让我们直接进入事后。
事后我们得知，小李子选择了老鼠fazeG2作为底座冠军，嫌疑人尼考拉科维奇曾多次被关进3座监狱，这3座监狱同时被小李子授予底座荣誉，受封为指定虾笼，同时嫌疑人由于参与本次恐怖行动被捕入狱，另4名同伙其中3名身中数弹当场死亡，最后一名与警方对峙数枪后送往医院抢救，3天后由于伤势过重死亡。警方开枪警员被确认为5名，其中2名身中数枪，由于送医抢救及时未造成生命危险。本次5名警员均被Navi警备部安排了行政休假。
本次事件共造成4人死亡，2人受伤。","经典地图✔     经典皮肤✔
光辉岁月✔     脑洞大开✔
含冰刀手✔     好人环节✔
行政休假✔     武力合规✔",0,
2421,232868948912,0,67808284,,,打的这几张图，遗迹没啥战术纯枪法说话，核子被纯炸鱼，小镇要配合没配合要战术没战术，那把手枪局拱门带包冲我都看傻了。小孩决赛犯了几次病了大家也有目共睹。如果8强直接回家我都不意外，能进决赛我都挺惊讶的。反观navi今晚要指挥有指挥要战术大布老师一个暂停一分，要枪法也有枪法。GG今晚真不配赢，啥东西都没有，小镇还是老一套黄墙小孩拿狙站那niko站沙袋结果反手三雷一火打的两人一共加起来不到70血，给我看的真无语。唉，再磨合磨合吧，上海我希望看见一个全新的GG。,2,
1170,232921150464,0,13856799,,,兄弟们，我看的时候navi落后，我睡了就赢了[doge],1,
2626,232870328096,0,157602276,,,全新危地马拉鲜虾堡现已加入肯德基全家桶豪华套餐,2,
233,232894485696,232889486816,1907814305,393634512.0,变阵刚打比赛就S赛亚军，你总不能说运气吧，磨合都明显没磨合好还对一堆队伍有明显压制力，这种变阵我肯定是看好的，没了披萨和hooxi起码火力上了几百个档子，你指挥还要需要做多好吗？就正常发挥就够了，中期决策不被爆完就能打，世界第一的绿龙有啥必拿分的指挥决策吗？无脑让donk打的舒服就能赢大部分队伍好吧，这游戏你让巅峰尼载森来组个队伍，来俩正常人直接给你干平推了好吧需要什么大决策么？指挥很重要，但也是建立再有正常人的情况下，偷背身能被反杀的指挥再好也没用,那你这么说达拉斯还夺冠了呢，怎么不把2k买来,0,1.0
67,232904765376,232895070384,275583283,18992259.0,致敬传奇食物链，navi擒g2，g2擒vp，vp擒蜜蜂，蜜蜂擒faze，faze擒耗子，耗子擒绿龙，绿龙擒navi,太真实了,0,
2890,232946419824,0,178767760,,,波黑红虾和波黑醉虾,2,
2075,233052146224,232869075888,1748512742,74196907.0,简直了,太有枪法了李神,4,1.0
2195,232893066144,0,44669429,,,[呲牙],0,
537,232868822720,232868556224,607399318,91651416.0,不建议看官方的流，弹幕全是带节奏的，不如找个主播解说[doge],明白了，以后找主播看比赛[脱单doge],0,
126,232984148656,232867897008,391391018,89122850.0,"MOUZ粉丝突然释怀的笑了，我们真的太懂这种感觉了
每一局中场，每一局结束都感觉Navi进化一次，然后最后一盘被大比分拉开
半夜五点绝望闭眼",还好我前天看完图一睡了，我以为老鼠稳了,0,
2136,232886511312,0,14468545,,,nexa一走，表哥原形毕露，图一15杀，6个是特的，1个手枪混烟运气，2个是靠补枪的，其中一个大残，另一个打侧身，还有2个是阴包点偷的，正面磕枪赢的就3个，其中还有和小马同时开枪打的，不多评价，表哥自重吧,2,
1255,232874571856,232874381264,1212466165,1212466165.0,"这是真正的血脉压制。
至少在今年赢一次吧。",G2到中半段疑似血脉压制开始发挥了，直接开始拉胯。[辣眼睛][辣眼睛][辣眼睛],1,
2652,232892942160,232892598208,300723292,177346280.0,那确实，主要是表哥和小孩有个定律，只要进决赛前乱杀，进决赛基本熄火一个，这次俩全熄火了[笑哭],小孩拉了，空几个简单枪，但是又有高光，神鬼二象性,2,1.0
1979,232875171984,232873436192,33731544,339842563.0,我看5E说的是七擒[喜极而泣][喜极而泣],navi七擒，李子个人八擒,0,
2627,232918215408,0,336784738,,,李子捕🦐，玩神卤🦐，观众吃的太爽啦,2,
2484,232899208784,232872157552,23010759,238665833.0,全程看下来 感觉这NAVI韧性真强吧   整个比赛被大分打败的次数也不算少  但下一个小分总能翻回来 别的队伍可能被打到一拉到底的局 NAVI就能一直绷得住  这可能就是新老NAVI最大的不同吧,老navi追分也强啊，你要说22 23残阵那确实弱,0,
2078,232956856992,232883363296,82649630,1601232541.0,Navi现在是世一mirage 这anubis也是绝活,没有几个队伍能走阿努比斯这张图上把默认做到极致，navi算一个，迄今为止找不到第二个队伍。,3,
485,232868852896,232868719648,404709773,2159954.0,"NAVI韧性太强了，图一0:6还是几开局，我看李子黑屋一枪不开和IM搜B漏大脚步直接送掉两个关键分人都麻了，结果NAVI居然硬生生打到9:10反超，然后跟G2你一把我一把强度拉满直接干满加时，要不是小孩一波残局三杀甚至能达到第二个加时，看得人腿软，这图一真的精彩吧我去。
然后图二图三，NAVI真的就像竹子一样怎么打都打不软，G2突出一个越打越崩，图三小镇差点复现Major决赛图三炸鱼，这NAVI真配赢。
然后是幽默主办方，开场报选手名字先把危地马拉狠人报成niko，小马哥被直接跳过了，镜头那个尴尬啊。然后是赛事MVP给了NIKO，这我勉强能理解吧，结果采访的时候两边和地下都是NAVI赢的海报，中间放个NIKO的巨大投影，你讽刺谁呢你，隔着屏幕都尬死我 XD",图三已经算是炸鱼了[笑哭],0,
1656,232868950128,232868705088,242159536,38241985.0,这塔子在后面纯纯没有一点作用，后面有没有他这个人都一样。,"taz：.pause
taz：lets fuking go
taz：.unpause",2,1.0
2856,233129817280,0,388223188,,,哈哈哈,0,
2422,232896347072,0,394510060,,,斧乃木把玩神拖回去吧，我觉得纯净无广告直播间挺好的,0,
2565,232985512000,232955241808,450492,255971172.0,[doge]因为对面也在睡觉,看了图一我们就去睡觉了！[妙啊],0,
1776,232894397728,232869156672,415190555,479183080.0,G2心态真不行阿，一输队内氛围就不行了，图一好好的，然后还没人调整越打越差的心态玩锤子，小马哥4杀赢了就安静的碰个拳。,和变阵前的navi差不了太多,2,
919,232889048288,0,389735203,,,[吃瓜]Navi:gg你什么冠军,0,
1648,232894407600,232880489792,15214690,2876498.0,navi夺冠击败的三个队mouz faze g2刚好是Niko的一生,超时空捕虾人,0,
1027,232869827760,0,3546647954983090,,,bit20-8monesy。,3,
1031,232926597968,0,625878933,,,这俩货哪来的 又是一边倒的解说,0,
883,232884677024,232871020992,269191209,123844899.0,小孩这辈子不太可能去navi，navi不要俄罗斯人,好像不是navi不要，是乌克兰不允许[笑哭],0,
1336,232912924576,0,1564279656,,,小孩一直在睡觉,2,
2374,233341961488,232904271664,278091214,306062507.0,这个队伍无法克服的难题，小孩哑火，寸步难行,什么叫这个队伍，哪个队伍狙击手哑火能顺的，除非功能狙,0,
365,232870387168,0,46047946,,,李神亲手结束了3天的G2王朝,2,1.0
2128,232871791872,0,510886460,,,"第二张图核子半场手枪局是转折点，那局其实打的没问题，就是小孩有点着急，但小孩也是先打了两个，但是因为太想追被敲头的bit结果被bit一发了，niko一打三杀了俩还是死了，这局打完就不对劲了，niko直接扭头开喷了，小孩特别委屈的表情，话都不敢说，可能没想到niko生大气了，本来就差的状态直接雪上加霜。
还有就是，taz可以赶紧马上立刻滚了。整个一买高级门票站选手后面看比赛的，除了捂着眉头震惊和按摩选手屁用没有，看看人家vp和navi的教练吧。",2,
28,232890198352,232889829856,1258414806,1694924461.0,不买顶级指挥真不行吧[吃瓜],买不到啊,0,
474,232903956976,0,163941183,,,口号是赶森超载，状态是永远年轻[辣眼睛],2,1.0
